iteration,sequence_index,timestep_index,x,y,z
1,0,0,1.4818874198752684e-13,2.409022037842129e-12,1.281
1,1,0,-3.111366044678065e-05,-1.6566639119558468e-10,1.2809999990247423
1,1,1,0.009709088613400507,-0.0007052703319437087,1.2805848029328946
1,1,2,0.028603631089224698,-0.0035473442377308454,1.2773222750502384
1,1,3,0.05022952222592258,-0.008743886213185816,1.2690200219699255
1,1,4,0.07537007771117324,-0.019812505738117554,1.2537026955776152
1,1,5,0.09852565684692102,-0.03246405924068723,1.2336927370444633
1,1,6,0.12044567168394418,-0.05220834614125991,1.2074077060804806
1,1,7,0.14126136937841433,-0.0694477307062602,1.177614717529625
1,1,8,0.15855976105802533,-0.08754024369698113,1.1476597062831022
1,1,9,0.17417127172580688,-0.10396266015513342,1.1174763454747199
1,2,0,0.39268711464506084,-0.41364697833043546,0.29392919913576576
1,2,1,0.39978543911599007,-0.4134401164271976,0.2970009799681709
1,2,2,0.4102733776677313,-0.413718802514707,0.3029988283000128
1,2,3,0.4234500920115743,-0.4135687780581858,0.31163917425190835
1,2,4,0.42921975056922024,-0.41310422766887483,0.3193383304120829
1,2,5,0.431253634997364,-0.409074527204434,0.32539647551604756
1,2,6,0.42736145722609503,-0.40348939364965475,0.3299707620243605
1,2,7,0.4174023128884398,-0.3964060301260579,0.3330438132607586
1,2,8,0.41018419978466397,-0.3901688189877624,0.3388532305050102
1,2,9,0.4100682270024165,-0.38270585104397054,0.34764401577219883
1,3,0,0.41211953405474205,-0.35497755555540167,0.2519560594109394
1,3,1,0.417668546231733,-0.3554843114338746,0.2549829510850837
1,3,2,0.42630570491704506,-0.3572411522770082,0.2607149858732371
1,3,3,0.4382684552581677,-0.35985355544712816,0.26929146668238846
1,3,4,0.4425753380274084,-0.36161042773963337,0.27682928553374825
1,3,5,0.4423648524410308,-0.3615571404160898,0.2835527911646664
1,3,6,0.4374427625727145,-0.35898975239277586,0.2892003768236838
1,3,7,0.42849434938932024,-0.35337775479887606,0.29380454187799904
1,3,8,0.42027698478250386,-0.3542759305893704,0.30192415711547527
1,3,9,0.41215058094444984,-0.3526401010552228,0.30766552909171724
1,4,0,0.3748195297163979,-0.37342619719457054,0.2666531326588494
1,4,1,0.38036001918302004,-0.3744037687064274,0.2696923136970485
1,4,2,0.3899835219721753,-0.3754769112472771,0.2754218797890089
1,4,3,0.4026954330671159,-0.37646918189433304,0.2837787701753698
1,4,4,0.41385147367218494,-0.3729698044475268,0.29176934614205163
1,4,5,0.41891356561503507,-0.36910486829642847,0.29905498966355326
1,4,6,0.4170516839294974,-0.364246712342451,0.30511734113928873
1,4,7,0.4106106510124675,-0.3588570438103492,0.3106120087672818
1,4,8,0.40587171098741415,-0.3575230233903401,0.31934289678837924
1,4,9,0.4054056247862997,-0.3597002999046403,0.32922772395247263
1,5,0,0.4265884953861403,-0.37667265976450337,0.28652411799246813
1,5,1,0.43298055142306585,-0.37736313772168256,0.2900864793393161
1,5,2,0.4439489879953799,-0.3763994286131408,0.29622484106989244
1,5,3,0.4540577844639417,-0.37597366221509076,0.3041264511479967
1,5,4,0.45755514362485156,-0.37471959672778904,0.31073794019040685
1,5,5,0.45609162849003876,-0.37095809134621754,0.3158057070723644
1,5,6,0.44917272069342995,-0.3654574641280938,0.31944814481215345
1,5,7,0.4378080215637477,-0.3594239889765736,0.32242091055951505
1,5,8,0.42774073687926695,-0.35784259834725646,0.3287572511740676
1,5,9,0.4189541507027872,-0.35937280551314515,0.3349826412275274
1,6,0,0.4276474868250039,-0.4361485808517014,0.3203118817916034
1,6,1,0.4350902489681285,-0.434786235657217,0.3235711343685807
1,6,2,0.4438927895313115,-0.43409615337487567,0.3294885282979944
1,6,3,0.45325813317607305,-0.4319270095300345,0.33664395047111306
1,6,4,0.45549867304597347,-0.42825193974156006,0.3418117749752123
1,6,5,0.45217128977404264,-0.4220387710750877,0.3449548482772141
1,6,6,0.44610375588135864,-0.410095194068206,0.345963570723745
1,6,7,0.4393768403971308,-0.39920748446780063,0.34830002139801686
1,6,8,0.42803222082013614,-0.38843349614628936,0.35021763471914813
1,6,9,0.42131295674043945,-0.3828034052699324,0.3541456588420552
1,7,0,0.4068546559665061,-0.39276430299879034,0.23008157668456045
1,7,1,0.41364855750651675,-0.39118815482353025,0.2323336741961467
1,7,2,0.4248781945537184,-0.38989447522630605,0.2371534609492294
1,7,3,0.43586287606658947,-0.38988216222814115,0.2441250362049226
1,7,4,0.4406113305322029,-0.3879634090171167,0.25029468856517234
1,7,5,0.44293108445149915,-0.37981650392105004,0.2552846026154187
1,7,6,0.43875694733247933,-0.37176722345186,0.2598189265665207
1,7,7,0.42945394303219764,-0.36202867747667,0.2636761957322624
1,7,8,0.4234088034113483,-0.3573389594466023,0.2709137445245814
1,7,9,0.41925975636486784,-0.351575134208484,0.2797628730074527
1,8,0,0.4038321407208522,-0.38356115535405516,0.2885092337956416
1,8,1,0.41006692218212604,-0.3833363684166148,0.29155612864232405
1,8,2,0.4194326606091099,-0.3834617570420191,0.29739054344120835
1,8,3,0.43128295801761596,-0.38526248434515653,0.3063372744272084
1,8,4,0.43952506166153127,-0.38157573099136066,0.3137757719794483
1,8,5,0.44304384140814684,-0.374621662032287,0.3196583438572133
1,8,6,0.44054604528384833,-0.36672422781334285,0.3242072403829315
1,8,7,0.43508527238311084,-0.35779907512340564,0.328437150579022
1,8,8,0.4290460154513541,-0.3516562507358304,0.3347319139716733
1,8,9,0.42269655077103874,-0.350597953843007,0.3408723095144034
1,9,0,0.40092713331852076,-0.4289932392697335,0.27853707559405133
1,9,1,0.4074435151691419,-0.43000888662946946,0.28190061630300534
1,9,2,0.4178979111466792,-0.4308367480759022,0.2879202449419781
1,9,3,0.42824217323670466,-0.4299437633948288,0.2950910074416063
1,9,4,0.43305474100786145,-0.42504888932487705,0.3006189653718887
1,9,5,0.43348806996517725,-0.41808855206079665,0.3050195393548109
1,9,6,0.4291382997244133,-0.4087346338651036,0.3080829511753544
1,9,7,0.418233711828815,-0.3983914559549597,0.3099997951636775
1,9,8,0.41155947133008136,-0.3890611315576015,0.3151364836472749
1,9,9,0.4085838723324724,-0.38552222484591947,0.3217701756024435
1,10,0,0.36894011239601227,-0.43051571965773494,0.3102346007046778
1,10,1,0.3757202185250878,-0.4303798705540502,0.3132904439010762
1,10,2,0.38590879876439493,-0.4293934222764879,0.3187889940528123
1,10,3,0.39912883095106255,-0.42894008301828,0.3272698133825441
1,10,4,0.4090983747591364,-0.42399015898539655,0.33465946395799884
1,10,5,0.4127737704977252,-0.4177125472354069,0.34059632704202847
1,10,6,0.412300694220518,-0.4083845910939004,0.34485951412548665
1,10,7,0.4054739221240249,-0.39813797832083914,0.3476616949272495
1,10,8,0.3981535236065753,-0.390946181255049,0.35287789519469914
1,10,9,0.39473202502755905,-0.3882484891792011,0.35965014039671395
1,11,0,0.3675276089383075,-0.4370382827688918,0.2877066343453573
1,11,1,0.37486460369125585,-0.43765961887532867,0.2908554897613695
1,11,2,0.38458511035560083,-0.4381470726373673,0.2964865522585217
1,11,3,0.3964978888206795,-0.4398960789766029,0.3051368339533468
1,11,4,0.40671364555441053,-0.43597509717555255,0.3124971835200079
1,11,5,0.41402694512246846,-0.4265325798064643,0.31825235930337814
1,11,6,0.4176324554245309,-0.41131720427361484,0.32210955407102093
1,11,7,0.41773580327790466,-0.39732152811887417,0.3264759376655324
1,11,8,0.416482146905135,-0.38454713755829545,0.33210859457814623
1,11,9,0.4154294891451054,-0.37651883342325254,0.33789543636482344
1,12,0,0.4499426058721744,-0.36013282520027146,0.29567030752087176
1,12,1,0.45501891386423265,-0.36069549068892787,0.29914439923349256
1,12,2,0.4626150643600436,-0.36159136070536313,0.3052942340134349
1,12,3,0.4701968790595456,-0.3594033783402502,0.31195180997026556
1,12,4,0.4718416041900977,-0.355828304897493,0.3171312978923911
1,12,5,0.4700182086896559,-0.34800787058884075,0.320724488067007
1,12,6,0.4625552538606421,-0.3403895320239385,0.32337453648572667
1,12,7,0.45191683216813805,-0.3348343145334492,0.32689307711034754
1,12,8,0.4413334562051955,-0.3309362397016649,0.33204457200256443
1,12,9,0.43281378881026555,-0.3333997778992441,0.3385686415409034
1,13,0,0.40455245665978984,-0.4180528473574333,0.2931005646771969
1,13,1,0.410935875920268,-0.418032512247587,0.2962684918188393
1,13,2,0.4195973376474598,-0.41929093184944793,0.30236173024885876
1,13,3,0.4319162489436052,-0.42180457843932256,0.3117672307857647
1,13,4,0.43873479629296175,-0.42104589779925466,0.31950280744029036
1,13,5,0.4413867985605068,-0.41521927232910094,0.32525539037426654
