goal_index,iteration,sequence_index,timestep_index,x,y,z
1,3,3,3,0.18373856796797655,-0.21479254421671723,0.8851967595494478
1,3,3,4,0.15748852606084346,-0.2039394010002716,0.817155125323774
1,3,4,0,0.05978019889035836,-0.08551132353971415,1.1150013318135266
1,3,4,1,0.14084745096997367,-0.118118852124665,1.01448851106575
1,3,4,2,0.23860563459766104,-0.16404380562968,0.9099009786329391
1,3,4,3,0.1647620187812685,-0.19028047042611335,0.8735990329866444
1,3,4,4,0.25472892084225685,-0.1960443457026088,0.7727294456761835
1,3,5,0,0.2228871418758976,-0.10674550742985607,1.054596840680404
1,3,5,1,0.1902322303040883,-0.14009140800749942,0.9757132441780143
1,3,5,2,0.14949890185433662,-0.18090682851475115,0.9489680777329207
1,3,5,3,0.23352869842844615,-0.16102483748126323,0.8281772991261708
1,3,5,4,0.24204324253307172,-0.17917895698502678,0.7783390179256258
1,3,6,0,0.11650627173827131,-0.08847436958853554,1.0666482278400955
1,3,6,1,0.11916423950340368,-0.15677746021753902,0.9953527004078572
1,3,6,2,0.19834486391566372,-0.18292299332080092,0.9048484258543206
1,3,6,3,0.19493838184419188,-0.18033963308664136,0.8759047892157101
1,3,6,4,0.24329466859781512,-0.19679246481489943,0.8008641537265264
1,3,7,0,0.11746492670974482,-0.10602463813220014,1.0683703696393407
1,3,7,1,0.19225664215528887,-0.13041862928765147,0.9761671957855688
1,3,7,2,0.1733145503876673,-0.16065270122673656,0.9400527785348989
1,3,7,3,0.18655049558393846,-0.21662634905431757,0.8940494690305237
1,3,7,4,0.22277308878661384,-0.18234302765901939,0.8255648464878043
1,3,8,0,0.1674056329027354,-0.09765033831992379,1.0616934004960739
1,3,8,1,0.18032846117557416,-0.09464595724299177,1.0250730767768659
1,3,8,2,0.11424903787852186,-0.16863535204994026,0.9383126478247107
1,3,8,3,0.1949439483624304,-0.18491190100016874,0.8964729138185411
1,3,8,4,0.24903014025028825,-0.2183736892917906,0.7349943405588076
1,3,9,0,0.15758837177857282,-0.10919613487203136,1.0633497283733013
1,3,9,1,0.1981814871067551,-0.1482058240076761,0.9864584274214206
1,3,9,2,0.2271101825173546,-0.14294247533755322,0.9114093987302256
1,3,9,3,0.20650188353544638,-0.16302612815843173,0.8521358945364262
1,3,9,4,0.20490683480438995,-0.245936565762823,0.7920861069195936
1,3,10,0,0.15100798674054705,-0.15652826430954836,1.042047096769213
