goal_index,iteration,sequence_index,timestep_index,x,y,z
1,1,1,-1,1.4818874198752684e-13,2.409022037842129e-12,1.281
1,1,1,0,0.026630456611605575,-0.011377457701006708,1.2216372126635955
1,1,1,1,0.04523490121317561,-0.005189926541561563,1.1196533939199134
1,1,1,2,0.13181510434136406,-0.09716185295240715,0.9970256434141075
1,1,1,3,0.07543370206679664,-0.12222704891237002,0.9167457941453903
1,1,1,4,0.13023385058924458,-0.09572436420633863,0.8163996065139204
1,1,1,5,0.1344875971052612,-0.13908291310842222,0.7488145520319852
1,1,1,6,0.12943524721866606,-0.13347982850290036,0.6826897851203028
1,1,1,7,0.15442529540846506,-0.18520025530189146,0.5602071834588176
1,1,1,8,0.18826525566072796,-0.19601398579699914,0.4664250919202626
1,1,1,9,0.20901021363431668,-0.19680467220990663,0.33702450168922393
1,1,2,0,-0.020947163559462627,-0.014828021981706137,1.222857218566058
1,1,2,1,0.01694349112633496,-0.07752006989153007,1.101343266884173
1,1,2,2,0.02321528175742958,-0.037834909554193004,1.0337513726768819
1,1,2,3,0.11241745004403521,-0.11093048499642569,0.9066719314670906
1,1,2,4,0.1668017176712824,-0.0931584378590487,0.8215451745346746
1,1,2,5,0.15357939255743522,-0.14076333891867168,0.7269218233201653
1,1,2,6,0.1373127943354231,-0.14248119243881333,0.6664244261017022
1,1,2,7,0.17470447485563922,-0.15535720113659401,0.5671713398536576
1,1,2,8,0.1942096351695976,-0.17671925862617438,0.4587284312701976
1,1,2,9,0.19548314532592623,-0.1874653752750466,0.3784998841686735
1,1,3,0,-0.012285617421850394,-0.02835428741279289,1.2170386833983042
1,1,3,1,-0.0012884974392078086,-0.03459102435440092,1.112968885922667
1,1,3,2,0.1113237573475654,-0.05149510331199624,0.9958782815599371
1,1,3,3,0.032846675556534644,-0.11113527470905323,0.9592424452951145
1,1,3,4,0.14717710511219126,-0.06656241307517437,0.8447377281543879
1,1,3,5,0.16209726440516012,-0.15401355271822795,0.7548244463253769
1,1,3,6,0.12497574944850971,-0.15699732671618172,0.681817773992232
1,1,3,7,0.15583105724506557,-0.1680320380483709,0.6097189909143849
1,1,3,8,0.16286591428837915,-0.18525636408814367,0.4805675285351396
1,1,3,9,0.2165223499435122,-0.21546608160280914,0.3667272460767213
1,1,4,0,0.06431323625313026,-0.03982588411822602,1.209572140851075
1,1,4,1,0.11064847849416301,-0.01636846055297941,1.0998327174868783
1,1,4,2,0.09607369632477278,-0.05178605304784832,1.0308414550481644
1,1,4,3,0.133476916283145,-0.10780105957144989,0.9021311223498036
1,1,4,4,0.13170575471007873,-0.10777569622833436,0.821893938239696
1,1,4,5,0.1079950344418675,-0.16028839927620767,0.7252157915795181
1,1,4,6,0.14095737902286515,-0.15243924812885548,0.6465915615745692
1,1,4,7,0.1764203490291966,-0.15520387365234498,0.563410695846253
1,1,4,8,0.19566307225311846,-0.1285332722219588,0.4151445427160875
1,1,4,9,0.19825967838250402,-0.24005895690858858,0.4038334310297255
1,1,5,0,0.05216533850176643,-0.05181153695939937,1.195689317257306
