goal_index,iteration,sequence_index,timestep_index,x,y,z
1,1,6,0,0.06389480226157934,-0.04503272314122684,1.184544611435227
1,1,6,1,0.12838959413201484,-0.04935380821660304,1.074238389209856
1,1,6,2,0.11592867183381414,-0.11565152767272796,1.0084847884029833
1,1,6,3,0.17779882038597866,-0.15006510923967123,0.7941819336478273
1,1,6,4,0.21947498985914937,-0.2237664514736831,0.726016769158506
1,1,6,5,0.26874571531721564,-0.2783628817870546,0.6353216498794947
1,1,6,6,0.29234951312603463,-0.28539702078887064,0.48961194397233243
1,1,6,7,0.3242048714369469,-0.29950398220099483,0.40312171088383847
1,1,6,8,0.3913936428208941,-0.28923213123555397,0.24494976163466364
1,1,6,9,0.4514107312608353,-0.38778638381113756,0.21670274143778356
1,1,7,0,0.07476591277535408,-0.06421015273978058,1.174084757746812
1,1,7,1,0.11163373411518371,-0.09858337119852113,1.0870181212921577
1,1,7,2,0.17447416308916175,-0.11234718142210881,0.9558844729814923
1,1,7,3,0.16949322008113044,-0.13493730833419582,0.8709192207794976
1,1,7,4,0.24321584322691903,-0.18576663058724416,0.7472642788218329
1,1,7,5,0.22457596273598324,-0.27237531230437384,0.6056729698443559
1,1,7,6,0.2885977520104036,-0.30588435956023946,0.5503417583084618
1,1,7,7,0.34051154800615385,-0.2999208166878369,0.40928685409938403
1,1,7,8,0.34411396103235425,-0.38995884778577855,0.2875270231589426
1,1,7,9,0.4293331944288105,-0.39041480038126425,0.15806668209182106
1,1,8,0,0.020434873420678665,-0.06563377277501778,1.2027630918778942
1,1,8,1,0.07730769957769201,-0.08760663597884519,1.0789443998718224
1,1,8,2,0.1511973191590971,-0.08181046084848956,0.9669004058374978
1,1,8,3,0.18591189051032497,-0.136410610645146,0.8593884465873948
1,1,8,4,0.191778741241392,-0.18911116932759384,0.6997871103128135
1,1,8,5,0.253241695636613,-0.2622874268222928,0.624715627810066
1,1,8,6,0.25972712057121816,-0.2731409822476838,0.5588555082950379
1,1,8,7,0.3261409709327438,-0.29676593329712264,0.38923456912411636
1,1,8,8,0.3139243845403105,-0.4021285243419352,0.296264234642669
1,1,8,9,0.4186181859175214,-0.3911233561881313,0.20732061624477063
1,1,9,0,0.0160423502566234,-0.03661693558090079,1.2017949717535623
1,1,9,1,0.07680435150201775,-0.08040080793141843,1.1104118850041826
1,1,9,2,0.14999814799604186,-0.1326388268698726,0.9526062068490976
1,1,9,3,0.15631651927091877,-0.23526232950305467,0.8414901124872883
1,1,9,4,0.22737749196775536,-0.18055469162556842,0.7229648498744528
1,1,9,5,0.25307995877771366,-0.22248440525726842,0.6042711711249731
1,1,9,6,0.27472619437104656,-0.27507213814983894,0.5067131059146524
1,1,9,7,0.3392365407011318,-0.344341525868895,0.42730671963347644
1,1,9,8,0.34985381914952,-0.3253235719710478,0.23097967758083857
1,1,9,9,0.45260115683916946,-0.37032707489184574,0.22395402568223563
1,1,10,0,0.0046643997367645795,-0.035349358561635305,1.1887227964687173
1,1,10,1,0.08398995357826987,-0.08630168818465436,1.0900158280418595
1,1,10,2,0.13266476345661218,-0.1028813694512806,0.9761162430336813
1,1,10,3,0.21573560197026082,-0.12117358292174263,0.8075082507030145
1,1,10,4,0.24148927378261387,-0.18385577955331212,0.744392219976493
1,1,10,5,0.2554971563269147,-0.22409089769156393,0.5625530842567464
1,1,10,6,0.2931578426621614,-0.24779722886938188,0.5227365138765635
1,1,10,7,0.3701165188531481,-0.2702891937546895,0.342818410692969
1,1,10,8,0.3358292480380433,-0.3903440326159906,0.28502151299918543
1,1,10,9,0.32825399531626454,-0.4193107291382541,0.18162152908820256
1,1,11,0,-0.009538756791275492,0.005724182363620101,1.1881194094130783
1,1,11,1,0.11612225140775524,-0.05996829369431386,1.074261848711583
1,1,11,2,0.13156776103314174,-0.13762037959469184,0.9756328799038225
1,1,11,3,0.20049344816192283,-0.1378109364785951,0.8398730358700446
1,1,11,4,0.2050401469601941,-0.23397346728587878,0.7357574113039368
1,1,11,5,0.27270280191637214,-0.2295008100545113,0.5531948059993476
1,1,11,6,0.30078351785550544,-0.27774276441764206,0.5104195697757635
1,1,11,7,0.309504895891635,-0.33262536581123525,0.42179905061123846
1,1,11,8,0.38963761262511776,-0.34880991599526256,0.32143273106045805
1,1,11,9,0.4034255783965419,-0.4204227696812535,0.18721819836041553
1,1,12,0,0.03493296167551029,-0.012027767828995228,1.1939091761776235
1,1,12,1,0.04437880417910785,-0.06705584861401918,1.1008031935852018
1,1,12,2,0.15622896455813623,-0.16234306291643616,0.9475363236476856
1,1,12,3,0.1714005840788774,-0.2184723702405173,0.8297084444980769
1,1,12,4,0.24518241078006603,-0.1972340763951426,0.6722201305961357
1,1,12,5,0.24528691528350344,-0.2524479505367353,0.643691850892601
1,1,12,6,0.3035361460478941,-0.28790636740402864,0.4721191698326667
1,1,12,7,0.2923945554545079,-0.32735428748653816,0.4061815147840153
1,1,12,8,0.38091296011912024,-0.35150958374214847,0.30695371488993795
1,1,12,9,0.41792348276943314,-0.3744905541477119,0.18501355968415925
1,1,13,0,0.021235992428075737,-0.05367411508025404,1.1965804919264789
1,1,13,1,0.02414956437964333,-0.0646624763518206,1.1016450877849358
1,1,13,2,0.11662617025213802,-0.12449252262556065,0.9542410957395981
1,1,13,3,0.17160080141686337,-0.1423279066152214,0.8708479722180656
1,1,13,4,0.15165291457722507,-0.2374835332007168,0.7078439831579839
1,1,13,5,0.2262403445685009,-0.2739214899073828,0.6239476368175202
1,1,13,6,0.26824656088636456,-0.3058619200264617,0.47031665008106194
1,1,13,7,0.3416635559606059,-0.2931442105782895,0.397573777323419
1,1,13,8,0.3004485642058093,-0.38063048452874393,0.25496750442903066
1,1,13,9,0.3696344647176275,-0.4742593691341363,0.1834354587128667
1,1,14,0,0.049110689597842365,-0.03125526801890015,1.1820562823729237
1,1,14,1,0.059553190859389926,-0.06083178759696593,1.0887856128232944
1,1,14,2,0.12295336396449051,-0.10803351869185365,1.0031405046201705
1,1,14,3,0.163215739957859,-0.16858761577353634,0.8542834369203867
1,1,14,4,0.2219187820488428,-0.22231258515037602,0.7205139002713551
1,1,14,5,0.2553444994631952,-0.24784173764731438,0.6006246606865333
1,1,14,6,0.2735113152088047,-0.3515213950825449,0.5355634145066623
1,1,14,7,0.2775725579940963,-0.36212483365313164,0.4212251546896064
1,1,14,8,0.34893809830162953,-0.3512500402505954,0.28221037476484795
1,1,14,9,0.38388688785726155,-0.44129267635852026,0.18178117370998603
1,1,15,0,0.08517611586227562,-0.03464668074618871,1.1976746274667205
1,1,15,1,0.17549098637361454,-0.08609844442204079,1.0437920609304099
1,1,15,2,0.16421584892372573,-0.12865696666770138,0.9718522563216319
1,1,15,3,0.21762063981563184,-0.19068728207750377,0.8052751121757238
1,1,15,4,0.23704587824713746,-0.17153878978597104,0.7218631720141129
1,1,15,5,0.25117189551123975,-0.2454929249279276,0.6513623106470847
1,1,15,6,0.27106507174505,-0.29833583825542864,0.4794901336522875
1,1,15,7,0.2857085723520548,-0.33185495873656246,0.38892089259069773
1,1,15,8,0.3846642116966878,-0.3439815544782569,0.25766860620903975
1,1,15,9,0.3227565524060887,-0.46914056116212044,0.22400343629124664
1,1,16,0,0.08125717380843234,-0.022004464355277722,1.1990117260085404
1,1,16,1,0.13185394218358532,-0.06076164542037618,1.0746247094841033
1,1,16,2,0.12844984389534708,-0.1254932857391898,0.9446014992794068
1,1,16,3,0.17292523668201554,-0.2231624050053046,0.8389224163348576
1,1,16,4,0.22782034948366237,-0.15931629803933928,0.7359967166856108
1,1,16,5,0.2306130999990598,-0.24792156146697963,0.580121569313806
1,1,16,6,0.2784279562926577,-0.32794722466695647,0.49308407164891543
1,1,16,7,0.29582627958519525,-0.395343126351475,0.4272373722163991
1,1,16,8,0.3473558094466575,-0.3562759452751945,0.2394948116841471
1,1,16,9,0.41996789100909776,-0.3982862235269529,0.18826433549877963
1,1,17,0,-0.008300850679570503,-0.015441197726907378,1.2043936368313304
1,1,17,1,0.13884664756712584,-0.10541404475657197,1.0572615082422243
1,1,17,2,0.1304497624317847,-0.21501067725612075,0.9005185984841526
1,1,17,3,0.22626875299939397,-0.13509736249070314,0.8402320298956927
1,1,17,4,0.19347559664283914,-0.23681892858214637,0.7159272487602839
1,1,17,5,0.2480865598684857,-0.24872317282206033,0.5986233169020837
1,1,17,6,0.2964352084522324,-0.2669892786862111,0.49868547823214915
1,1,17,7,0.3037175353406001,-0.37492991707718604,0.396619569406102
1,1,17,8,0.3900089915031249,-0.33653294849954024,0.27301695723154973
1,1,17,9,0.43744764542985315,-0.3807613185431333,0.19161720583592579
1,1,18,0,0.045240774142460735,-0.0385290895507949,1.2013894890622607
1,1,18,1,0.09083949504675633,-0.12945336002239688,1.059800492535678
1,1,18,2,0.08682378780327231,-0.1305691849338796,0.9754517901748764
1,1,18,3,0.1686122669196701,-0.21908095363050098,0.8197303788950181
1,1,18,4,0.261612123957418,-0.17253568676818057,0.7655738237765454
1,1,18,5,0.2634455702562959,-0.2657978343173265,0.6245370905317943
1,1,18,6,0.27276867108773006,-0.305250219708807,0.4625591395208616
1,1,18,7,0.3454928452211658,-0.3210712502287807,0.428351782317973
1,1,18,8,0.3630710959918494,-0.39735965650515964,0.30405943042249595
1,1,18,9,0.4208252822433876,-0.3793317966178182,0.1826772462595202
1,1,19,0,0.09168113778423972,-0.05086824082606783,1.1878750903144468
1,1,19,1,0.0783485412489425,-0.08144308364187447,1.0837768478968948
1,1,19,2,0.1622231275329475,-0.16370111285095326,0.9642731497760025
1,1,19,3,0.1799058913930981,-0.173145873594356,0.821677240491236
1,1,19,4,0.23220033767422502,-0.23650343737201734,0.7303795835981995
1,1,19,5,0.23857220846647384,-0.2543300831885178,0.6080040136233769
1,1,19,6,0.2858729646509562,-0.27176938890419544,0.5138510396991182
1,1,19,7,0.35029141474869707,-0.32995749045261147,0.41718968458576566
1,1,19,8,0.3633549180971635,-0.35792603760399216,0.2892597982616387
1,1,19,9,0.33171559168049025,-0.4089145694873141,0.11779485776789143
1,1,20,0,0.08697840117209667,-0.06295212504154601,1.1715599998520083
1,1,20,1,0.10484114801568058,-0.10046113700787987,1.0394951050911359
1,1,20,2,0.21766219454679114,-0.1515304596129911,0.9647801057561401
1,1,20,3,0.1621754056788534,-0.12341812278077526,0.8676962650567445
1,1,20,4,0.19765900482745147,-0.21035067789105463,0.7490854400859462
1,1,20,5,0.2411242900618995,-0.2656716647379462,0.6621672083048352
1,1,20,6,0.30962669064866405,-0.25473034912020176,0.4987824778584744
1,1,20,7,0.2731623219333667,-0.35793209674243986,0.39436702065643026
1,1,20,8,0.3089941891544773,-0.3573419823321048,0.25864065702253275
1,1,20,9,0.4263335879338748,-0.4043254296555253,0.18869141307309872
1,1,21,0,0.07780335664581144,-0.054058568054938215,1.1833125990474402
1,1,21,1,0.053155889982019894,-0.06749610657773408,1.1142335325634434
1,1,21,2,0.16102406885097342,-0.15876255378874254,0.9409039219843072
1,1,21,3,0.12694715083006686,-0.19082790307276942,0.890097432332821
1,1,21,4,0.19496321978981912,-0.2130382667464125,0.7361004338069139
1,1,21,5,0.2457386491916112,-0.2566610720725796,0.6328338368559905
1,1,21,6,0.2853640686015205,-0.26887016248447676,0.46933548842402817
1,1,21,7,0.3335107237600113,-0.32558429254217935,0.39000114249444906
1,1,21,8,0.31159541548000214,-0.36066304486524725,0.22529998832171572
1,1,21,9,0.43375934899519947,-0.4209478800996274,0.237817099455502
1,1,22,0,0.06041950307447244,-0.027356718124384984,1.187746301208846
1,1,22,1,0.10637433215044652,-0.07898570009320208,1.0778656623941307
1,1,22,2,0.08399824026779014,-0.10876284158303819,0.9924929598977822
1,1,22,3,0.17529531038238325,-0.1507874234871084,0.8238399400742729
1,1,22,4,0.21419606832130994,-0.21760490936053584,0.753987783507916
1,1,22,5,0.26657357647873686,-0.2158222068576232,0.678055279057219
1,1,22,6,0.26768837063673095,-0.3219953931987274,0.5790502908101831
1,1,22,7,0.3391972244278895,-0.3066320468798382,0.42698583573822835
1,1,22,8,0.3150078968953834,-0.4325608910577383,0.2929201557483929
1,1,22,9,0.36292823236456906,-0.3881855395982553,0.1744694935917222
1,1,23,0,0.08485435098115784,-0.013482655427559123,1.1773576589359749
1,1,23,1,0.12027667190348242,-0.08257604007302233,1.062217537603188
1,1,23,2,0.12078724275457536,-0.14164676309691807,0.979035881265866
1,1,23,3,0.20447405561122084,-0.19967498405485384,0.8283130553652799
1,1,23,4,0.24018730738285618,-0.19246337033812,0.7133786603873582
1,1,23,5,0.2727898691297502,-0.23111041257322817,0.6412927581660292
1,1,23,6,0.25860337587566123,-0.3149677972697828,0.5225895461263124
1,1,23,7,0.30558171394613093,-0.3416350933199522,0.38491071145838834
1,1,23,8,0.33989801163268374,-0.40113663486283446,0.29550256846823103
1,1,23,9,0.34665779430075416,-0.4594508734044544,0.20114573531785349
1,1,24,0,0.06218936150454226,-0.05134366428169487,1.1840387449901937
1,1,24,1,0.07945655589198208,-0.10491233552325147,1.0874345320456935
1,1,24,2,0.08232692863733693,-0.10930280756711372,0.9740101352131263
1,1,24,3,0.17899523488357902,-0.15959973742013317,0.8136004776436514
1,1,24,4,0.1977490246803325,-0.20612779338163642,0.685249105555393
1,1,24,5,0.23233449595599998,-0.2636621675147767,0.6141868051095118
1,1,24,6,0.33160321811171817,-0.2559060282613055,0.504294248409935
1,1,24,7,0.3380350954297966,-0.28920389877886504,0.3590847123457061
1,1,24,8,0.3632406533097221,-0.3371492686327876,0.2688274164442846
1,1,24,9,0.4183977057562555,-0.4425320393410499,0.2171277923847597
1,1,25,0,0.08133137099386813,-0.056413253677186775,1.1773835258345233
1,1,25,1,0.07457736611248163,-0.031081655432711547,1.0962596875716242
1,1,25,2,0.16214439996163518,-0.09849663130132569,0.9534117542453703
1,1,25,3,0.17934942342519483,-0.17919553775219582,0.8487094756289992
1,1,25,4,0.203718674754489,-0.18665844542066296,0.741572952398789
1,1,25,5,0.25591046531198325,-0.230467464113672,0.637966669035584
1,1,25,6,0.2577249928749114,-0.3502928108815583,0.4792067808915748
1,1,25,7,0.3060437651114455,-0.31188305331253674,0.37235028172652573
1,1,25,8,0.40052282838861775,-0.3411085339972242,0.2641019409327879
1,1,25,9,0.3871435189668809,-0.4043814142724287,0.1686732942377318
1,2,1,-1,0.05372082881921845,-0.03925106223851304,1.1908607210491757
1,2,1,0,0.056606052064997664,-0.08041441953604936,1.0996614099481785
1,2,1,1,0.12170845583276158,-0.0763839263599542,1.0437500340611572
1,2,1,2,0.2015096096047176,-0.15475743392485353,0.8881926741325642
1,2,1,3,0.19280495107537826,-0.18393009380510852,0.7688068111070298
1,2,1,4,0.18700185594420388,-0.24575529017656011,0.6891502796369711
1,2,1,5,0.2921321366437252,-0.25854955658890766,0.5759180502024284
1,2,1,6,0.2941082339228148,-0.3283556089946132,0.4712210156202985
1,2,1,7,0.38207438719681314,-0.2925950231447827,0.3636189466693835
1,2,1,8,0.3340434563375524,-0.3541954321505816,0.2546367970907347
1,2,1,9,0.43857426505639857,-0.3926833645058628,0.20047745259604732
1,2,2,0,0.12515477519748064,-0.09098468105282528,1.0831602960486506
1,2,2,1,0.1506368891748572,-0.14362910126569234,0.9756556799087512
1,2,2,2,0.16190233498717455,-0.1621115111372405,0.8946130813225806
1,2,2,3,0.21084204412986032,-0.17678099831663038,0.8020697775071411
1,2,2,4,0.2556353774274862,-0.24192245323920733,0.7103209917600226
1,2,2,5,0.23653967352822103,-0.2749034011906778,0.5936578931462937
1,2,2,6,0.2610933176490896,-0.3241072018252902,0.49544192236951473
1,2,2,7,0.38523429952123617,-0.2970896215588252,0.4099915075469333
1,2,2,8,0.38084465158307856,-0.3564517214386471,0.2728337546397227
1,2,2,9,0.3918919914930016,-0.39479859608450196,0.15473459227378283
1,2,3,0,0.037574092542654175,-0.10669737996338667,1.104723558188914
1,2,3,1,0.16630823602590425,-0.09081472661032305,1.0049641877474345
1,2,3,2,0.2089137631009806,-0.10680769649201963,0.8610660956734203
1,2,3,3,0.2030112197185922,-0.1713202449822035,0.7979741456275412
1,2,3,4,0.23527546099512742,-0.24657210041277716,0.6135899348953654
1,2,3,5,0.2906667262763841,-0.26095431908806155,0.6160825174123928
1,2,3,6,0.3334604410423361,-0.2626366298134307,0.4871403834447284
1,2,3,7,0.3826743558246924,-0.3387179780347035,0.40121940503410486
1,2,3,8,0.3766759242128964,-0.3479693755147464,0.32003917381679947
1,2,3,9,0.45758997632879966,-0.40730419577857796,0.22671170238962973
1,2,4,0,0.07367716631695422,-0.07810426500983794,1.1189037082538495
1,2,4,1,0.18991047137156256,-0.1311580252305709,0.9837786759741829
1,2,4,2,0.15036729696513276,-0.1546971308021503,0.9406149849874541
1,2,4,3,0.19548093659158483,-0.2044632061504507,0.8018137379602742
1,2,4,4,0.21044051550218362,-0.2476702570072879,0.6767023918553763
1,2,4,5,0.28224245082416843,-0.24811592794587434,0.5679344591876292
1,2,4,6,0.33088952256769893,-0.31734275433856424,0.48736941451440874
1,2,4,7,0.31833569483843366,-0.3366004928473029,0.36743169266706954
1,2,4,8,0.3205709277231355,-0.3471556528636202,0.2531828963095942
1,2,4,9,0.39775767752536545,-0.3879468884438747,0.16087430004955655
1,2,5,0,0.1036061962697502,-0.06925375150674665,1.1213414963487323
1,2,5,1,0.10352040581568514,-0.10660337130007153,0.9999210820723781
1,2,5,2,0.14156707490607306,-0.18178754333620067,0.8794281390903547
1,2,5,3,0.18365740356218974,-0.19966156298554752,0.786507879546811
1,2,5,4,0.23631503158913708,-0.2300007002080204,0.6800281028831796
1,2,5,5,0.2390296728342525,-0.27742374341246895,0.5931966326755953
1,2,5,6,0.3206838777968516,-0.2468870428152927,0.49130683136031444
1,2,5,7,0.3872837964903482,-0.33824432791336156,0.45695580442924044
1,2,5,8,0.3968484911486015,-0.34337150121853777,0.29815763180385607
1,2,5,9,0.41170428725205593,-0.3871700884747195,0.1639022505444968
1,2,6,0,0.0766748793798033,-0.060361021489084066,1.1057875454572772
1,2,6,1,0.12720477797947238,-0.134759064059471,0.9780226087936975
1,2,6,2,0.1484987363515045,-0.19192364987081897,0.8543475981579702
1,2,6,3,0.2087042166474148,-0.23499720234223206,0.7491708988407393
1,2,6,4,0.23308856278055828,-0.26862051248469127,0.6607646717519006
1,2,6,5,0.2781326591443115,-0.2586114179888793,0.5794957233555103
1,2,6,6,0.32055021453614263,-0.31712457769357905,0.4732827550505502
1,2,6,7,0.32522679871295346,-0.36565274733831343,0.3817111580680917
1,2,6,8,0.2987456182785334,-0.3594198784573435,0.24907198044408624
1,2,6,9,0.35843878319835765,-0.3786514790752699,0.1287983733643041
1,2,7,0,0.1419945627721972,-0.08799494172541239,1.0808737000094053
1,2,7,1,0.12359546042232475,-0.14075492722489305,1.0019377261945404
1,2,7,2,0.18574024523900112,-0.19732811314808535,0.8689996119828862
1,2,7,3,0.21071703383636303,-0.22270470937494535,0.8219688627462872
1,2,7,4,0.20986320808666203,-0.21038270920198757,0.6898733067880478
1,2,7,5,0.2844753566496236,-0.28133858151730573,0.5835446581874985
1,2,7,6,0.3010140132680166,-0.2984599741058502,0.46643524578179174
1,2,7,7,0.33164468677624925,-0.36941663559897703,0.4128642253363528
1,2,7,8,0.3716714666517021,-0.38402536507633067,0.28099286360173625
1,2,7,9,0.425902580121055,-0.4138719101741657,0.26002236002892176
1,2,8,0,0.08559498266338474,-0.05239111171434694,1.1209146259857892
1,2,8,1,0.15278091660494536,-0.1164790129007717,0.9968992061552501
1,2,8,2,0.20577741814536565,-0.1280761035943006,0.888479001817452
1,2,8,3,0.23020493771258727,-0.16937743374952602,0.7711672886751183
1,2,8,4,0.23227455188660623,-0.219024799311234,0.6559306911602383
1,2,8,5,0.2892056517855838,-0.28142689923255704,0.5854760822815179
1,2,8,6,0.3004704686341828,-0.27894947064896275,0.47130341114216723
1,2,8,7,0.35247007233502786,-0.3396452388497102,0.36857511207833
1,2,8,8,0.3443463571145793,-0.384550724587232,0.31902843234578315
1,2,8,9,0.3528076062382468,-0.4399291010984927,0.13439190014319755
1,2,9,0,0.04924370426702385,-0.07643993404320046,1.1114189854424956
1,2,9,1,0.11700975130764554,-0.13534498488204827,1.0165940154143875
1,2,9,2,0.10895611416367923,-0.1925432200958837,0.9226403628871681
1,2,9,3,0.24046506872956003,-0.17552863480110692,0.8028005877548003
1,2,9,4,0.19610223134277124,-0.2795082179611634,0.6863697350291078
1,2,9,5,0.2475568320378097,-0.2724229414602736,0.5695001476571084
1,2,9,6,0.2692323014391519,-0.34766675725421536,0.515136522919173
1,2,9,7,0.30789499494278383,-0.33993819520249824,0.3784748597333356
1,2,9,8,0.4116045137611911,-0.29185949639969566,0.27015374487499805
1,2,9,9,0.3364642502937683,-0.4216228568659802,0.13176235153918409
1,2,10,0,0.10913879151583704,-0.09778697109161923,1.0963807048886878
1,2,10,1,0.1557139471602768,-0.13313499989154134,0.9855895768936954
1,2,10,2,0.20915731579808056,-0.14412118679368008,0.871907131118153
1,2,10,3,0.19924781890226234,-0.20821503115131976,0.8001630129224837
1,2,10,4,0.2330826107963461,-0.225124993320556,0.7079449461894853
1,2,10,5,0.2992557511472139,-0.22828434513894577,0.5533099440530179
1,2,10,6,0.2673740502778738,-0.32899172835629276,0.5006701442750717
1,2,10,7,0.35034278031396715,-0.33887703962461757,0.3743949124843797
1,2,10,8,0.30646542842995883,-0.3662793150042738,0.24683522221105314
1,2,10,9,0.41468097076548616,-0.38602732826740704,0.1906153992442935
1,2,11,0,0.17913746465610553,-0.06731943132905907,1.0969246766365282
1,2,11,1,0.13095942836003116,-0.11847098287693711,1.0124424273893238
1,2,11,2,0.1577030094525982,-0.1731744060592771,0.9017352368475904
1,2,11,3,0.2153755239932943,-0.2230479733640063,0.7220654696716534
1,2,11,4,0.20148704961675323,-0.26144940428999625,0.705619248368526
1,2,11,5,0.2838644366789285,-0.2677024284705097,0.5735978458904236
1,2,11,6,0.31313749034395083,-0.2866064201571062,0.49433133504661364
1,2,11,7,0.3636817253701492,-0.35945657069173625,0.4114689452644192
1,2,11,8,0.3129706637822628,-0.43075533416553036,0.3147967784501763
1,2,11,9,0.3913576368791262,-0.45789618960576506,0.21278097962544013
1,2,12,0,0.10993795111050553,-0.10491802758468853,1.0928790763307443
1,2,12,1,0.10779890168022403,-0.10801447118766438,1.0036544424548068
1,2,12,2,0.18509898117057672,-0.16494323224504656,0.9087841540123403
1,2,12,3,0.18706327977636128,-0.21461050643225033,0.7958822592106901
1,2,12,4,0.21141108072934237,-0.24629536299296903,0.6923523633566423
1,2,12,5,0.24063918991964867,-0.27791901795010215,0.5439518034037718
1,2,12,6,0.26290790127859637,-0.31403059224590774,0.4835410490286759
1,2,12,7,0.3199240551935963,-0.3455048645834517,0.3595016424819394
1,2,12,8,0.39144794744785394,-0.38865248234072675,0.28325755374085804
1,2,12,9,0.3612543168445032,-0.3984068064600971,0.10796446086248603
1,2,13,0,0.16801274595099153,-0.12892131838540938,1.0731836627471292
1,2,13,1,0.08802618707835298,-0.12717619997442242,0.990380789264001
1,2,13,2,0.13469069826970637,-0.13635155951101713,0.8759269005093693
1,2,13,3,0.2180897656990416,-0.18919485635522248,0.7496976921429964
1,2,13,4,0.23390427294130894,-0.26395517523157463,0.6584795199067235
1,2,13,5,0.2559178007617805,-0.26532090809519904,0.5626413326640832
1,2,13,6,0.3108587197699051,-0.2800630028360633,0.4315469840729975
1,2,13,7,0.4024522622833099,-0.289365807800498,0.3614440528157994
1,2,13,8,0.3383713252151426,-0.3501929148938578,0.29108176784387996
1,2,13,9,0.3657479638414138,-0.4517731162707385,0.11954551433584283
1,2,14,0,0.1268606179945579,-0.10247568540698547,1.0927449025417635
1,2,14,1,0.055319200246807795,-0.12563649130589194,0.999166435775643
1,2,14,2,0.15353969009798754,-0.12009378437603171,0.8867254298007823
1,2,14,3,0.185089421320053,-0.20840569115243388,0.7971668543749828
1,2,14,4,0.27290238096651204,-0.2165861110270389,0.703568158252039
1,2,14,5,0.22041018214285085,-0.3004321005561477,0.629230791488245
1,2,14,6,0.27435216618064384,-0.33883929074036123,0.5087928823296868
