iteration,sequence_index,timestep_index,x,y,z
1,0,0,1.4818874198752684e-13,2.409022037842129e-12,1.281
1,1,0,-3.111366044678065e-05,-1.6566639119558468e-10,1.2809999990247423
1,1,1,0.00918324574750989,0.00043358793268163763,1.280599883408577
1,1,2,0.027076219420868106,0.002501789774838534,1.2774923780209253
1,1,3,0.05145645586849327,0.006612456611881553,1.2683901243313462
1,1,4,0.07425464837963544,0.01472955836780933,1.252996710006948
1,1,5,0.09877954801692426,0.025458126006721163,1.2299020876251239
1,1,6,0.12065686137964426,0.03761001411066059,1.2027286631796772
1,1,7,0.13968956553569983,0.0549772044450338,1.171356563573672
1,1,8,0.15419757991092267,0.07796689695211459,1.1381042552856695
1,1,9,0.1681165047978505,0.09476175375778512,1.104833464050296
1,2,0,0.2820107190092309,0.32023258803023685,0.30754824478452825
1,2,1,0.2896638677561903,0.3216084739031964,0.31052855993594825
1,2,2,0.3012145806662397,0.32223058519892417,0.3164535987147314
1,2,3,0.3157554150374239,0.32359286324773934,0.32584116471579516
1,2,4,0.3347451402571096,0.3237260975485461,0.33851633368737477
1,2,5,0.34764192890463436,0.3221507277051779,0.35032192564810627
1,2,6,0.3569915572277026,0.3184917292562782,0.36114691838631247
1,2,7,0.3582838359260073,0.3153485849446013,0.37076651547734985
1,2,8,0.354584209205147,0.31120324796201543,0.37892423714539286
1,2,9,0.34922503067339433,0.30858557436134193,0.3852342236450969
1,3,0,0.32478131309740743,0.29791010823987135,0.31475179906501394
1,3,1,0.3321098414347732,0.29827220954575134,0.317875900318652
1,3,2,0.3427244288312715,0.29854005080212126,0.32416642254338124
1,3,3,0.3571047786842662,0.2990260630589853,0.3338981687954072
1,3,4,0.37307522459962567,0.30154680889356006,0.34715580056876655
1,3,5,0.38647432514485364,0.2976127930181298,0.35908082504677863
1,3,6,0.39364166833532444,0.29365000095990795,0.36985000757211395
1,3,7,0.39496530363525795,0.2876357406816261,0.37859969623920703
1,3,8,0.3913762736434883,0.2820930665731905,0.3860580733759298
1,3,9,0.3852850012616802,0.2786281932684364,0.39149194787889285
1,4,0,0.3019689934876242,0.31103266437651783,0.2760761062536162
1,4,1,0.30979324550136694,0.3121100704863695,0.27852641455475885
1,4,2,0.3209083885629668,0.31451305307268457,0.2840828088599472
1,4,3,0.3370998244945951,0.3148237787284261,0.29230995127997184
1,4,4,0.35269284588807387,0.3162742934907825,0.30317109513997664
1,4,5,0.3635048232545203,0.31479756817935645,0.3132227950925732
1,4,6,0.36828550104784663,0.3125841296984988,0.32249903386054846
1,4,7,0.36631566089646883,0.30957504653897405,0.3306987265956448
1,4,8,0.36166605581162553,0.3059635811769828,0.33879609914935416
1,4,9,0.35702936129249835,0.30466213638349615,0.3455202052280386
1,5,0,0.2697151642959414,0.31130595994075977,0.24601126132456436
1,5,1,0.27640513514301046,0.31341093230348066,0.24812744763110436
1,5,2,0.2873039260346277,0.316584277135225,0.25287170968580885
1,5,3,0.30311310460072666,0.319401062704419,0.26021058395141833
1,5,4,0.31873174125154213,0.3239610322586097,0.27020962813280136
1,5,5,0.3304676040249772,0.3230151354375011,0.27965316253483846
1,5,6,0.33555228451157293,0.3226341384794121,0.2891083585921936
1,5,7,0.3374865078010731,0.317789299561535,0.29781202833074644
1,5,8,0.33713285707929364,0.31315567063341326,0.3067753587513304
1,5,9,0.33385231895797807,0.3109979058331989,0.31694690385036906
1,6,0,0.326082114832915,0.2681636868466065,0.2849566564424472
1,6,1,0.3332105089867481,0.26894322546441674,0.2876848763728789
1,6,2,0.34356877323001433,0.2695150847983695,0.2933809318549388
1,6,3,0.35880050738933716,0.2696365691956583,0.30216282859682514
1,6,4,0.3726399917321644,0.2736654747983735,0.3136813860966133
1,6,5,0.3805643973585223,0.2774793003679575,0.32463874254522007
1,6,6,0.3828176969199497,0.2782939845265308,0.3342426307107223
1,6,7,0.37865279899533766,0.27929032202518017,0.34277492895014017
1,6,8,0.3706817647502549,0.28140508651754315,0.3513718095811048
1,6,9,0.36294753861532036,0.28380975753840326,0.3584430452061531
1,7,0,0.31227110600291996,0.28945733574522203,0.286419094883186
1,7,1,0.3206380506068181,0.2904173541002733,0.28875308043274706
1,7,2,0.3324310464080123,0.29111610793228865,0.29413052842743825
1,7,3,0.3452976066213089,0.2950108453345358,0.30318986456886077
1,7,4,0.3587692973026135,0.2992564897260783,0.314058537557819
1,7,5,0.3669850126066812,0.3010893429338034,0.323981664411503
1,7,6,0.3699948379706519,0.30082006565821495,0.3329324139609302
1,7,7,0.3691141824477126,0.2957498907576348,0.3406788498402082
1,7,8,0.3658563168361568,0.29283514111144415,0.3491139242282776
1,7,9,0.3602184756954309,0.29226295393334056,0.35593812379136053
1,8,0,0.32866379324128003,0.27532359623772384,0.2523024254382804
1,8,1,0.33613327564735657,0.2769545400219437,0.2544841284418241
1,8,2,0.3476033210930402,0.27793437670399407,0.2593220985151464
1,8,3,0.3624096296337173,0.2797344453964757,0.267203703056506
1,8,4,0.377898124454014,0.28123070088208585,0.2771413889513195
1,8,5,0.38694643961621555,0.28324293373011855,0.2870648184683149
1,8,6,0.39301444207186154,0.2783826101024466,0.29583837280772585
1,8,7,0.3928362556836976,0.2727801155658193,0.30382845878627546
1,8,8,0.38869580734230696,0.26999166075533426,0.31239735607713487
1,8,9,0.3842199372042476,0.2668734627567888,0.320115115923733
1,9,0,0.2924044496546013,0.2970530496473654,0.28943812770334104
1,9,1,0.3005785486459661,0.297913184125429,0.29191494054452827
1,9,2,0.3111497404229646,0.29982784710214566,0.2976532110344782
1,9,3,0.3256360487063903,0.30165000069515424,0.306512679264652
1,9,4,0.3440639309894655,0.3030470305280377,0.31843791849137604
1,9,5,0.3564241848996965,0.3030356308278862,0.3297424167443097
1,9,6,0.3633889969048699,0.30084944448784845,0.3399152051091128
1,9,7,0.36353888383914207,0.2986499689439396,0.34904084290601817
1,9,8,0.35876136472619546,0.2967013595030291,0.35748556879488
1,9,9,0.35294674685826943,0.297116249547673,0.3656922214333258
1,10,0,0.32303267357236576,0.3185965715578611,0.31334681449348295
1,10,1,0.3304488021949004,0.3192840277518495,0.3163222508566306
1,10,2,0.34077749353958287,0.32092323414732876,0.32265128070194843
1,10,3,0.3558697513734113,0.32134442722598544,0.3320787437539675
1,10,4,0.3707382868415723,0.3191596753450603,0.3426680378394288
1,10,5,0.3787124449706502,0.31674808227190915,0.35229194042145495
1,10,6,0.38029404345406687,0.31276814215520016,0.3602980223537799
1,10,7,0.37586334602591676,0.3084175083972839,0.36686337007214287
1,10,8,0.36976473674890176,0.30470191078316494,0.3740807737828652
1,10,9,0.36296447818583283,0.3041545733118437,0.38017088235955493
1,11,0,0.25978023750977325,0.32387845334386445,0.2783836103075227
1,11,1,0.2689212505331123,0.3241969547847639,0.2801623066231089
1,11,2,0.2808514669548404,0.3263826758034608,0.2852432897531939
1,11,3,0.2969644671672075,0.3296057699462573,0.2935298451664887
1,11,4,0.31601076096828246,0.33159236068223813,0.30486483744206483
1,11,5,0.3288909396545568,0.3330069062827576,0.31606735334614217
1,11,6,0.3362563698505626,0.33262770899363736,0.3264836651373477
1,11,7,0.33870078986302404,0.3295688054823127,0.3355916761445469
1,11,8,0.33962192762830273,0.32084963412846834,0.34355514760458084
1,11,9,0.3378474395387893,0.3167556699780402,0.35061889637404536
1,12,0,0.3261526154471922,0.31144249344628533,0.28902870140944764
1,12,1,0.33415656402334354,0.310947690741605,0.2914395822219968
1,12,2,0.34475319789601994,0.3114598311430681,0.29706595408593395
1,12,3,0.3591697178393585,0.3124571037112899,0.30592645483314096
1,12,4,0.37081319308927324,0.31295969281548,0.3155723280730742
1,12,5,0.3764165690831843,0.31218038946869187,0.3242963820268
1,12,6,0.37649836917937585,0.30943073201955973,0.3316938685581476
1,12,7,0.3702660067858029,0.30657116503246534,0.33804907276299734
1,12,8,0.36628369585015236,0.3030844886540236,0.3462996776799711
1,12,9,0.3621054416526533,0.301910852858412,0.3531636707814795
1,13,0,0.2778030079536297,0.3069674122080177,0.2629914471264104
1,13,1,0.2863846973757613,0.30765154913056814,0.2646400464697386
1,13,2,0.2984816498416148,0.309652956585789,0.26929558427138883
1,13,3,0.3134716495015761,0.3129186066175615,0.2772254440098776
1,13,4,0.3288251919106554,0.31827623897888274,0.28764313919658957
1,13,5,0.34212623079039567,0.3177069503158225,0.2975962977293823
1,13,6,0.3496041014850158,0.3151214277982763,0.30703299417064794
1,13,7,0.35159729643201654,0.3099999115118215,0.3153987052165353
1,13,8,0.34940397352784425,0.3060663478224065,0.3239731335263015
1,13,9,0.34551069993530104,0.3040364752221828,0.3339773954719609
