iteration,sequence_index,timestep_index,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1,3,9,0.6108518574663601,0.8340510011177431,0.08411917371434946,-1.6620209573252527,-0.12431785974232844,0.3256966454696175,-0.00877475112565969
1,4,0,0.18275470391002938,-0.3787089337483174,0.05643131046152383,-0.8297771131133596,0.01960771527017916,0.1549438787031263,0.06492985325108083
1,4,1,0.4100319762755879,-0.701337392959614,0.0948329677132898,-1.2485428117536783,-0.03673770496053931,0.30887510128014894,0.018521699939107513
1,4,2,0.39531955834457466,-0.5893036353909618,0.1063649983957005,-1.5601706559310187,0.011055052465559812,0.31084629350538195,-0.06041777649551451
1,4,3,0.45985480011415303,-0.5626412783938083,0.10775887388411971,-1.7589918946188194,-0.007588649574144081,0.4761220815509202,0.0698281664841287
1,4,4,0.5900315790536191,-0.4171498777581968,0.0963000562491256,-1.9490315615773084,0.022169879247095965,0.5084319340869567,-0.0005436358276314995
1,4,5,0.5953981166921097,-0.4100312424737873,0.192800989080871,-2.0690784287118245,0.003301227630868395,0.489711889466127,0.037352568813730135
1,4,6,0.6238676340124413,0.03167571398032023,0.16916326355744982,-2.0677719360769142,0.025849462993920033,0.41396659826944815,0.015207258193184468
1,4,7,0.6478185008430188,0.25566456710193614,0.26264601716568453,-1.9443482104772731,0.06468764243484497,0.45349094964386993,-0.00440562864141246
1,4,8,0.5369603475148313,0.6401023485617665,0.29340970717426906,-1.9291117691075863,0.02824846185471706,0.4487735996877394,-0.002491499346923866
1,4,9,0.6309138486344893,0.9175957119950814,0.2528554840488295,-1.6683428356808732,0.0342709086573214,0.38941868175137984,-0.016850200920458025
1,5,0,0.22221249024258458,-0.3808420294804359,-0.07408953704805496,-0.8507252758644496,-0.0607245044067635,0.29147692995753505,0.05021874526651132
1,5,1,0.38045801497637255,-0.5035345897135093,0.09784053091516004,-1.2674321236219594,0.030093134599936892,0.2818582612995859,-0.033780458646256874
1,5,2,0.40016610069849406,-0.580884913846092,0.08163091702070233,-1.6068610709466102,0.014686864269770178,0.3988784982838133,-0.015289349713383719
1,5,3,0.42118107762845813,-0.5148666149392471,0.12555696363837138,-1.7146833945827407,-0.009936525453830787,0.4557962865351134,-0.04849845570158169
1,5,4,0.47045264771867645,-0.4777233914419592,0.1256562592308409,-1.9351018513779523,-0.06743338425330006,0.5354754496075358,-0.07746818727487234
1,5,5,0.5611298678092042,-0.35752578756052983,0.15545790924491856,-2.0265777878284563,0.015380859684741063,0.35573688200180925,0.09750982017201892
1,5,6,0.6322271239339718,-0.09298147246760018,0.12186817683000965,-2.092829864958936,-0.07625234825227466,0.41366186563965907,-0.016549496052864262
1,5,7,0.6259631795438207,0.2994879582573927,0.23486951148693733,-2.0121626436283933,0.046884585517624255,0.36119730344574175,0.0017102834716877194
1,5,8,0.6190551175938733,0.6110036697519601,0.23731400218217008,-1.837664574610957,-0.029829687737322932,0.3745850356538934,-0.06554170724365328
1,5,9,0.6867401926942744,0.9723118244132459,0.26670173154435156,-1.5830589789796525,-0.008056891780541774,0.39763155130885164,0.09762547072043146
1,6,0,0.24980785609404071,-0.44512917668672386,0.11395100385098136,-0.8047992431293498,0.061028228877041034,0.2066777349785275,-0.029975619798708247
1,6,1,0.29974083691311615,-0.5777759030454392,0.004561034901066477,-1.1805289312277727,0.023503700700655356,0.3112794756993213,-0.009907536521418497
1,6,2,0.4596871413618361,-0.6138168745681745,0.14295125029448819,-1.6088707791782983,0.00989596206660209,0.36300337669640365,0.01605665742931707
1,6,3,0.4960017541620012,-0.6242130035397001,0.14148375859356296,-1.705339443329622,-0.07852292415552231,0.3056031367264591,-0.003593210730387412
1,6,4,0.5552570378361152,-0.44657985119429044,0.1538401666655541,-1.9511081455681365,0.06424608277425646,0.39412934921672116,0.10272109283609031
1,6,5,0.5861214139120654,-0.19628682227194083,0.19582708544750382,-2.0035545639714423,-0.0715655125560443,0.5306403624158821,0.01872522630446348
1,6,6,0.5590748934761942,0.04236444535337548,0.19256529729505772,-2.1034955257706955,0.09428764292894767,0.5024693765009627,-0.012837199152323321
1,6,7,0.6022636921261727,0.3055205453040629,0.18119124394138914,-2.090687787537696,0.04124369454051838,0.3978589541319443,0.037516440105640946
1,6,8,0.58903324640357,0.6699009346355175,0.19557140702765102,-1.8144228380707057,-0.0421698839256538,0.4072941463731559,-0.01987834938583467
1,6,9,0.6089907179381638,0.86214850217227,0.20065495820944787,-1.6640052566463186,0.08885765328034945,0.34808763191885783,-0.05216657256704232
1,7,0,0.2190619881693745,-0.3734173689764147,0.17461710293669658,-0.8959519602815231,0.05257761893876336,0.24531553504398332,0.03291414475371303
1,7,1,0.35154587909102064,-0.4516628404843609,0.08878767884146674,-1.2583081889270034,0.012196526925935475,0.2880342437864864,0.034962516987428194
1,7,2,0.4443120223711075,-0.5870055002927799,0.05903427007383516,-1.5134976536207074,-0.022530175210777745,0.2880668752518638,-0.05845198945523797
1,7,3,0.5471976643961227,-0.6675418956522161,0.19127646006821972,-1.7892951884836708,-0.03169096587708597,0.3972624115139319,0.016665744724067896
1,7,4,0.5010745755348536,-0.4034170606833447,0.11061340848457679,-1.96990486958958,0.037284512582140536,0.5519733881772203,-0.06304711651493293
1,7,5,0.5541277344099363,-0.27273817592261124,0.1916816568673743,-2.081769605866755,-0.007917220057352216,0.49096211288060965,0.0011720078413553728
1,7,6,0.6785129416887515,-0.018088044819919886,0.2638370509231094,-2.0934453486871556,0.04032439056150247,0.45701566778618546,0.01296250628260063
1,7,7,0.6609046095669587,0.23001544366561322,0.18784865846337825,-1.9677905098017978,0.008771262545186153,0.5025303583637668,0.005507527579634519
1,7,8,0.6381004586645009,0.6342457398138834,0.17519684814516673,-1.8516127974295316,-0.011824681792543371,0.3524754531448496,0.054417063283824896
1,7,9,0.6126065179660783,0.942257440990009,0.22493245865789818,-1.6425177121402739,0.03991733964058459,0.35797497565997943,-0.015343115582812043
1,8,0,0.17783966870683762,-0.4084513668318234,0.068726400897817,-0.8043916082426101,0.11573918941304231,0.2582558068041585,-0.005106173493445271
1,8,1,0.2977704489608041,-0.6136424124662881,0.08963835677509359,-1.2584427331392656,0.09159984343513224,0.3081321394731089,-0.038311317013445534
1,8,2,0.40440265986261503,-0.5935390210460452,0.12574119327928956,-1.568334013154772,0.021592517148922748,0.3644865434142235,-0.02321660869473416
1,8,3,0.4945434584707178,-0.5821505957178338,0.1465392413894868,-1.8095026728237065,-0.04044433922098547,0.47114826020418954,0.08034041556896467
